Sequence Name	Name	Type	Minimum	Maximum	Length	Direction
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	gene	gene	85680	85967	288	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	ybdH CDS	CDS	85679	86767	1089	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	ybdH gene	gene	85679	86767	1089	forward
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	amino acid ABC transporter permease CDS	CDS	85639	86307	669	forward
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	gene	gene	85639	86307	669	forward
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	PulS OutS family protein CDS	CDS	85606	85914	309	forward
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	gene	gene	85606	85914	309	forward
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	grxB CDS	CDS	85481	86128	648	forward
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	grxB gene	gene	85481	86128	648	forward
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	U32 family peptidase CDS	CDS	85404	86282	879	forward
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	gene	gene	85404	86282	879	forward
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	rmuC CDS	CDS	85341	86768	1428	forward
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	rmuC gene	gene	85341	86768	1428	forward
ESC_JB6296AA_AS_NODE_10_length_221343_cov_9.812217	hypothetical protein CDS	CDS	85003	86727	1725	reverse
ESC_JB6296AA_AS_NODE_10_length_221343_cov_9.812217	gene	gene	85003	86727	1725	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	transcriptional regulator CDS	CDS	84984	85655	672	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	84984	85655	672	reverse
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	L-dehydroascorbate transporter large permease subunit CDS	CDS	84910	86187	1278	forward
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	gene	gene	84910	86187	1278	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gapA CDS	CDS	84886	85881	996	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gapA gene	gene	84886	85881	996	reverse
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	yeeJ 1 CDS	CDS	84849	87026	2178	forward
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	yeeJ 1 gene	gene	84849	87026	2178	forward
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	transporter CDS	CDS	84789	86075	1287	forward
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	gene	gene	84789	86075	1287	forward
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	alsC CDS	CDS	84765	85745	981	forward
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	alsC gene	gene	84765	85745	981	forward
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	acnA 2 CDS	CDS	84758	87433	2676	reverse
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	acnA 2 gene	gene	84758	87433	2676	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	emrB CDS	CDS	84716	86254	1539	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	emrB gene	gene	84716	86254	1539	forward
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	dienelactone hydrolase CDS	CDS	84674	85561	888	forward
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	gene	gene	84674	85561	888	forward
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	dcyD CDS	CDS	84638	85624	987	forward
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	dcyD gene	gene	84638	85624	987	forward
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	transporter HsrA CDS	CDS	84519	85946	1428	reverse
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	gene	gene	84519	85946	1428	reverse
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	2,3-diketo-L-gulonate TRAP transporter small permease YiaM CDS	CDS	84440	84907	468	forward
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	gene	gene	84440	84907	468	forward
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	uridine phosphorylase CDS	CDS	84439	85200	762	forward
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	gene	gene	84439	85200	762	forward
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	YfgJ CDS	CDS	84425	84640	216	forward
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	gene	gene	84425	84640	216	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	ybdL CDS	CDS	84410	85570	1161	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	ybdL gene	gene	84410	85570	1161	reverse
ESC_JB6296AA_AS_NODE_16_length_130873_cov_9.430763	cycA CDS	CDS	84402	85814	1413	reverse
ESC_JB6296AA_AS_NODE_16_length_130873_cov_9.430763	cycA gene	gene	84402	85814	1413	reverse
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	U32 peptidase CDS	CDS	84400	85395	996	forward
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	gene	gene	84400	85395	996	forward
ESC_JB6296AA_AS_NODE_6_length_270199_cov_9.191614	UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase CDS	CDS	84360	85517	1158	reverse
ESC_JB6296AA_AS_NODE_6_length_270199_cov_9.191614	gene	gene	84360	85517	1158	reverse
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	rfbC CDS	CDS	84244	84786	543	forward
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	rfbC gene	gene	84244	84786	543	forward
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	mdtH CDS	CDS	84209	85417	1209	forward
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	mdtH gene	gene	84209	85417	1209	forward
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	GTP cyclohydrolase II CDS	CDS	84104	84694	591	forward
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	gene	gene	84104	84694	591	forward
ESC_JB6296AA_AS_NODE_10_length_221343_cov_9.812217	molecular chaperone Hsp33 CDS	CDS	84062	84940	879	forward
ESC_JB6296AA_AS_NODE_10_length_221343_cov_9.812217	gene	gene	84062	84940	879	forward
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	fliD CDS	CDS	83997	85313	1317	reverse
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	fliD gene	gene	83997	85313	1317	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	transporter CDS	CDS	83986	84981	996	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	83986	84981	996	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	D-hexose-6-phosphate mutarotase CDS	CDS	83918	84802	885	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	83918	84802	885	reverse
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	blue copper oxidase CueO CDS	CDS	83851	85401	1551	reverse
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	gene	gene	83851	85401	1551	reverse
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	metL CDS	CDS	83846	86278	2433	forward
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	metL gene	gene	83846	86278	2433	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	ParB-like nuclease CDS	CDS	83780	84409	630	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	83780	84409	630	forward
ESC_JB6296AA_AS_NODE_16_length_130873_cov_9.430763	ytfE CDS	CDS	83695	84357	663	forward
ESC_JB6296AA_AS_NODE_16_length_130873_cov_9.430763	ytfE gene	gene	83695	84357	663	forward
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	fliY CDS	CDS	83676	84533	858	forward
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	fliY gene	gene	83676	84533	858	forward
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	SCP-2 sterol transfer family protein CDS	CDS	83667	84191	525	reverse
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	gene	gene	83667	84191	525	reverse
ESC_JB6296AA_AS_NODE_10_length_221343_cov_9.812217	hslR CDS	CDS	83636	84037	402	forward
ESC_JB6296AA_AS_NODE_10_length_221343_cov_9.812217	hslR gene	gene	83636	84037	402	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	aldo/keto reductase CDS	CDS	83583	83867	285	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	83583	83867	285	forward
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	flagellar export chaperone FliS CDS	CDS	83582	83974	393	reverse
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	gene	gene	83582	83974	393	reverse
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	lacI 5 CDS	CDS	83561	84553	993	forward
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	lacI 5 gene	gene	83561	84553	993	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	emrA 1 CDS	CDS	83527	84699	1173	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	emrA 1 gene	gene	83527	84699	1173	forward
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	gpr CDS	CDS	83477	84517	1041	reverse
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	gpr gene	gene	83477	84517	1041	reverse
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	hypothetical protein CDS	CDS	83406	84326	921	forward
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	gene	gene	83406	84326	921	forward
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	rimJ CDS	CDS	83389	83973	585	reverse
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	rimJ gene	gene	83389	83973	585	reverse
ESC_JB6296AA_AS_NODE_6_length_270199_cov_9.191614	arnC CDS	CDS	83388	84356	969	reverse
ESC_JB6296AA_AS_NODE_6_length_270199_cov_9.191614	arnC gene	gene	83388	84356	969	reverse
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	carboxymethylenebutenolidase CDS	CDS	83368	84177	810	reverse
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	gene	gene	83368	84177	810	reverse
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	rfbA 2 CDS	CDS	83361	84236	876	forward
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	rfbA 2 gene	gene	83361	84236	876	forward
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	Lateral flagellar chaperone protein (FliT-like) CDS	CDS	83266	83577	312	reverse
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	gene	gene	83266	83577	312	reverse
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	alsA CDS	CDS	83254	84786	1533	forward
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	alsA gene	gene	83254	84786	1533	forward
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	hypothetical protein CDS	CDS	83242	83337	96	forward
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	gene	gene	83242	83337	96	forward
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	pgpB CDS	CDS	83170	83934	765	reverse
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	pgpB gene	gene	83170	83934	765	reverse
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	yhbS CDS	CDS	83170	83673	504	reverse
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	yhbS gene	gene	83170	83673	504	reverse
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	fliZ CDS	CDS	83094	83645	552	forward
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	fliZ gene	gene	83094	83645	552	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	aldo/keto reductase CDS	CDS	83014	83583	570	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	83014	83583	570	forward
ESC_JB6296AA_AS_NODE_10_length_221343_cov_9.812217	GMP/IMP nucleotidase CDS	CDS	82957	83625	669	forward
ESC_JB6296AA_AS_NODE_10_length_221343_cov_9.812217	gene	gene	82957	83625	669	forward
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	TIGR00645 family protein CDS	CDS	82943	83437	495	forward
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	gene	gene	82943	83437	495	forward
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	hypothetical protein CDS	CDS	82919	83383	465	forward
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	gene	gene	82919	83383	465	forward
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	engA CDS	CDS	82890	84362	1473	forward
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	engA gene	gene	82890	84362	1473	forward
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	hypothetical protein CDS	CDS	82881	83183	303	forward
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	gene	gene	82881	83183	303	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	transcriptional regulator CDS	CDS	82870	83400	531	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	82870	83400	531	forward
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	hypothetical protein CDS	CDS	82731	83378	648	reverse
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	gene	gene	82731	83378	648	reverse
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	lapA CDS	CDS	82713	83021	309	reverse
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	lapA gene	gene	82713	83021	309	reverse
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	cystathionine gamma-synthase CDS	CDS	82683	83843	1161	forward
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	gene	gene	82683	83843	1161	forward
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	rbsK 1 CDS	CDS	82628	83557	930	forward
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	rbsK 1 gene	gene	82628	83557	930	forward
ESC_JB6296AA_AS_NODE_16_length_130873_cov_9.430763	membrane protein CDS	CDS	82622	83587	966	forward
ESC_JB6296AA_AS_NODE_16_length_130873_cov_9.430763	gene	gene	82622	83587	966	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	phosphoadenosine phosphosulfate reductase CDS	CDS	82587	83807	1221	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	82587	83807	1221	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	branched-chain amino acid ABC transporter permease CDS	CDS	82444	82779	336	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	82444	82779	336	forward
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	cysteine hydrolase CDS	CDS	82443	83111	669	reverse
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	gene	gene	82443	83111	669	reverse
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	rfbD CDS	CDS	82404	83303	900	forward
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	rfbD gene	gene	82404	83303	900	forward
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	hypothetical protein CDS	CDS	82387	82830	444	reverse
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	gene	gene	82387	82830	444	reverse
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	RNA polymerase sigma factor FliA CDS	CDS	82329	83048	720	forward
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	gene	gene	82329	83048	720	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	ABC transporter ATPase CDS	CDS	82257	83993	1737	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	82257	83993	1737	reverse
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	fliK 1 CDS	CDS	82211	83269	1059	reverse
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	fliK 1 gene	gene	82211	83269	1059	reverse
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	alsB CDS	CDS	82192	83127	936	forward
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	alsB gene	gene	82192	83127	936	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	MltA-interacting protein CDS	CDS	82178	82924	747	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	82178	82924	747	forward
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	metJ CDS	CDS	82089	82406	318	reverse
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	metJ gene	gene	82089	82406	318	reverse
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	dlgD CDS	CDS	81909	82907	999	forward
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	dlgD gene	gene	81909	82907	999	forward
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	pfpI CDS	CDS	81889	82407	519	forward
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	pfpI gene	gene	81889	82407	519	forward
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	NAD(P)-dependent oxidoreductase CDS	CDS	81868	82752	885	reverse
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	gene	gene	81868	82752	885	reverse
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	mviM CDS	CDS	81806	82729	924	reverse
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	mviM gene	gene	81806	82729	924	reverse
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	fliL CDS	CDS	81736	82203	468	reverse
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	fliL gene	gene	81736	82203	468	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	AzlC-like membrane protein CDS	CDS	81717	82454	738	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	81717	82454	738	forward
ESC_JB6296AA_AS_NODE_16_length_130873_cov_9.430763	qorB CDS	CDS	81654	82514	861	forward
ESC_JB6296AA_AS_NODE_16_length_130873_cov_9.430763	qorB gene	gene	81654	82514	861	forward
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	rbsB 2 CDS	CDS	81612	82502	891	forward
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	rbsB 2 gene	gene	81612	82502	891	forward
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	bamB CDS	CDS	81594	82772	1179	forward
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	bamB gene	gene	81594	82772	1179	forward
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	hypothetical protein CDS	CDS	81577	82437	861	reverse
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	gene	gene	81577	82437	861	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	LysR family transcriptional regulator CDS	CDS	81538	82440	903	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	81538	82440	903	forward
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	LPS assembly protein B CDS	CDS	81537	82706	1170	reverse
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	gene	gene	81537	82706	1170	reverse
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	hypothetical protein CDS	CDS	81421	82029	609	reverse
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	gene	gene	81421	82029	609	reverse
ESC_JB6296AA_AS_NODE_6_length_270199_cov_9.191614	arnA CDS	CDS	81406	83388	1983	reverse
ESC_JB6296AA_AS_NODE_6_length_270199_cov_9.191614	arnA gene	gene	81406	83388	1983	reverse
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	exbD CDS	CDS	81404	81829	426	forward
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	exbD gene	gene	81404	81829	426	forward
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	rfbB 2 CDS	CDS	81319	82404	1086	forward
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	rfbB 2 gene	gene	81319	82404	1086	forward
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	gcd CDS	CDS	81265	83655	2391	forward
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	gcd gene	gene	81265	83655	2391	forward
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	RpiR family transcriptional regulator CDS	CDS	81243	82133	891	forward
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	gene	gene	81243	82133	891	forward
ESC_JB6296AA_AS_NODE_16_length_130873_cov_9.430763	hypothetical protein CDS	CDS	81185	81565	381	reverse
ESC_JB6296AA_AS_NODE_16_length_130873_cov_9.430763	gene	gene	81185	81565	381	reverse
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	rpmE 2 CDS	CDS	81148	81360	213	forward
ESC_JB6296AA_AS_NODE_17_length_119839_cov_9.118819	rpmE 2 gene	gene	81148	81360	213	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	inner membrane transport permease YbhS CDS	CDS	81131	82264	1134	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	81131	82264	1134	reverse
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	nucleoside-diphosphate sugar epimerase CDS	CDS	81126	81761	636	reverse
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	gene	gene	81126	81761	636	reverse
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	FliA/WhiG family RNA polymerase sigma factor CDS	CDS	81000	81716	717	reverse
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	gene	gene	81000	81716	717	reverse
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	ancillary SecYEG translocon subunit CDS	CDS	80963	81583	621	forward
ESC_JB6296AA_AS_NODE_8_length_247679_cov_8.871748	gene	gene	80963	81583	621	forward
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	transcriptional regulator CDS	CDS	80860	81708	849	reverse
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	gene	gene	80860	81708	849	reverse
ESC_JB6296AA_AS_NODE_10_length_221343_cov_9.812217	RcsCDB-response attenuator, inner membrane protein CDS	CDS	80769	82892	2124	forward
ESC_JB6296AA_AS_NODE_10_length_221343_cov_9.812217	gene	gene	80769	82892	2124	forward
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	flagellin CDS	CDS	80748	82010	1263	forward
ESC_JB6296AA_AS_NODE_15_length_131481_cov_9.004286	gene	gene	80748	82010	1263	forward
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	exbB CDS	CDS	80663	81397	735	forward
ESC_JB6296AA_AS_NODE_14_length_140650_cov_9.695875	exbB gene	gene	80663	81397	735	forward
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	rbsC 2 CDS	CDS	80622	81587	966	forward
ESC_JB6296AA_AS_NODE_21_length_86900_cov_9.636821	rbsC 2 gene	gene	80622	81587	966	forward
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	orotidine 5'-phosphate decarboxylase CDS	CDS	80608	81405	798	reverse
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	gene	gene	80608	81405	798	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	dsbG CDS	CDS	80587	81333	747	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	dsbG gene	gene	80587	81333	747	forward
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	hypoxanthine phosphoribosyltransferase CDS	CDS	80523	81071	549	reverse
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	gene	gene	80523	81071	549	reverse
ESC_JB6296AA_AS_NODE_6_length_270199_cov_9.191614	arnD CDS	CDS	80519	81409	891	reverse
ESC_JB6296AA_AS_NODE_6_length_270199_cov_9.191614	arnD gene	gene	80519	81409	891	reverse
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	rpiB CDS	CDS	80435	80884	450	reverse
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	rpiB gene	gene	80435	80884	450	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	transporter CDS	CDS	80409	81593	1185	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	80409	81593	1185	forward
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	hydN 2 CDS	CDS	80285	80758	474	reverse
ESC_JB6296AA_AS_NODE_9_length_227121_cov_9.573929	hydN 2 gene	gene	80285	80758	474	reverse
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	translation initiation factor Sui1 CDS	CDS	80282	80608	327	reverse
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	gene	gene	80282	80608	327	reverse
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	murJ CDS	CDS	80161	81696	1536	reverse
ESC_JB6296AA_AS_NODE_19_length_99848_cov_8.481886	murJ gene	gene	80161	81696	1536	reverse
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	motA 1 CDS	CDS	80124	80987	864	reverse
ESC_JB6296AA_AS_NODE_13_length_173299_cov_9.362334	motA 1 gene	gene	80124	80987	864	reverse
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	galU 2 CDS	CDS	80053	80946	894	forward
ESC_JB6296AA_AS_NODE_20_length_86910_cov_8.160017	galU 2 gene	gene	80053	80946	894	forward
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	periplasmic protein CDS	CDS	80037	80366	330	reverse
ESC_JB6296AA_AS_NODE_11_length_207163_cov_9.602331	gene	gene	80037	80366	330	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	inner membrane transport permease YbhR CDS	CDS	80014	81120	1107	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	80014	81120	1107	reverse
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	permease CDS	CDS	80013	81053	1041	reverse
ESC_JB6296AA_AS_NODE_12_length_205723_cov_9.676037	gene	gene	80013	81053	1041	reverse
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	osmB CDS	CDS	79938	80156	219	forward
ESC_JB6296AA_AS_NODE_7_length_264204_cov_8.566783	osmB gene	gene	79938	80156	219	forward
ESC_JB6296AA_AS_NODE_18_length_103167_cov_9.805324	FdrA CDS	CDS	79923	81482	1560	reverse
